Rotatable_Bonds	SMILES	Rot_Hash
1	C[C@]12CCCC[C@@]1(C)S(=O)(=O)N/C(=N\C1CCCCC1)O2	rot1_390dc4dbeb
1	Cc1cn2cc(-c3ccc(O)c(O)c3O)nc2s1	rot1_e2308146ce
1	Brc1cnn(-c2ccnc3[nH]ccc23)c1	rot1_417efdc777
1	C#CCn1c(Cl)nc2c(N)nc(C#CC3(O)CCCCC3)nc21	rot1_f71e93110d
1	CC1=Nc2ccc(C)c3nc(C)cc(c23)N1c1ccc(C)cc1	rot1_f9808cdc1e
1	CC(C)(C)N1CC2CC2(c2ccc(Cl)c(Cl)c2)C1	rot1_34add47246
1	O=C1C(c2nc3ccccc3c(Br)c2O)=C(O)c2ccccc21	rot1_63cfb2234f
1	[O-][s+]1nc(N2CCNCC2)c2ccccc21	rot1_6588a835b5
1	CC12CC3CC(C)(C1)CC(N=O)(C3)C2	rot1_8a4daca50e
1	O=C(NNC1=Nc2cccc3cccc1c23)c1ccc(Br)cc1	rot1_e2f9c490c3
1	CC(=O)N1c2ccccc2N2C(c3c(C)c(C)cc(C)c3C)=NON12	rot1_cfca5dbd96
1	c1ccc2c(c1)CCCN2c1nc2ccccc2n2cnnc12	rot1_7266571dd6
1	CC1(C)CC(=O)C2=C(C1)N=C1SCCC(=O)N1C2c1ccc(C(F)(F)F)cc1	rot1_1fcf2c02cc
1	O=Cc1ccc2cccc3c2c1NC(C(F)(F)F)=N3	rot1_5dbae96b63
1	Cc1cc2nc(-n3c(O)c[nH]c3=S)sc2cc1C	rot1_546bf365d0
1	CC(=O)C1=C(C)OC2(O)c3ccccc3C(=O)C12O	rot1_3893bcdbb2
1	Cn1ccccc1=Nc1cccc[n+]1C	rot1_7c1d8763ec
1	Cc1cc(=O)oc2c1c(C)nn2-c1nnn[nH]1	rot1_943b997a51
1	CC1=CC2=C(C=O)C(=O)C(C)(O)C(O)C2=CO1	rot1_53cb6a5a64
1	[NH-]S(=O)(=O)c1ccccc1	rot1_8ffaf3ae5a
1	Nc1nc2ncccn2c1-c1ccc(F)c(F)c1	rot1_812b31807c
1	COC1CCC2(CC1)Oc1ccc(Cl)cc1C21N=C(N)c2ccccc21	rot1_92b97614e3
1	NC(=S)c1csc2ccncc12	rot1_dc711b57be
1	CN(C)C1=N[C@H]2[C@H](O)[C@@H](O)[C@H](CO)C[C@H]2S1	rot1_5dc468c698
1	CC(C)(C)C(=O)Nc1ccc2c(c1)C=CS(=O)(=O)O2	rot1_14c5d97199
1	CN1N=C(c2ccccc2)Nc2c1nc(O)n(C)c2=O	rot1_7c5391b3a5
1	CN1C(=O)N(c2ccc(C#Cc3cccc(Cl)c3)nn2)CC1(C)C	rot1_f4cdcc791d
1	O=C(c1cc(Cl)c(O)c(Cl)c1)N1CS(=O)(=O)c2ccccc21	rot1_0519e99deb
1	C=C1C(=O)O[C@H]2C[C@H](C)c3cc(C(C)=O)oc3C[C@H]12	rot1_c98e354e01
1	COC(=O)/C(C#N)=C1/C=C(C)CC(C)(C)C1	rot1_ab27aea0fc
1	O=C1[C@@H](P(=O)(O)O)C[C@H](O)N1O	rot1_cf1aa40f73
1	Cn1ncc2cc3nc(c21)CCCOC[C@H](c1ccccc1)NC(=O)N3	rot1_4c945cde2e
1	N#Cc1c(-c2ccc(F)c(F)c2)c2c(=O)[nH]c(=O)[nH]c2[nH]c1=O	rot1_b6f80c083e
1	N[C@]1(c2ccccc2Cl)CCC=CC1=O	rot1_545a73a207
1	O=c1[nH]nnn1-c1ccccc1Cl	rot1_082c556191
1	Oc1ccc(C2=NCCC2)cn1	rot1_adfe20163b
1	Cc1cc2[nH]cc(C3CC(=O)NC3=O)c2cc1F	rot1_4945befe7f
1	C[C@@]1(c2ccccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1	rot1_315b1af537
1	N#CNc1c(Cl)ccc2nsnc12	rot1_f8ebcd658a
1	Nn1nc(-c2cccs2)c2sccc2c1=O	rot1_7c28aaaacd
1	O=C(NO)c1cccc2c1CN(C1=NC3CCCCC3N1)C2	rot1_05455cb1ca
1	NC(=O)c1c(O)cc(O)c2c1oc1c(=O)[nH]c(=O)[nH]c12	rot1_6c7188bdd9
1	N=C1C(=O)NC(=O)c2cc(-c3ccccc3)sc21	rot1_36c4cc5d1c
1	CCc1cc2c(s1)CCN1Cc3ccccc3CC21	rot1_09bee3d0dd
1	O=C1OCC(O)=C1c1ccccc1Cl	rot1_e445edd7dc
1	Oc1ccc(-c2cc3cc(I)cc(I)c3o2)c2cccnc12	rot1_c9db30d458
1	Cc1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1	rot1_cfbc20d1a2
1	O=C1Nc2ccc(Br)cc2C1=NN1CCCCC1	rot1_c9afa21477
1	C[C@@]12C[C@H](c3ccoc3Br)OC(=O)[C@@H]1CC[C@]1(C)[C@H]2[C@H]2C=C[C@]1(O)C(=O)O2	rot1_aa6487bc3a
1	O=C1c2ccccc2C(=O)c2c1c(C(=O)O)c1ccccn21	rot1_cf923c40de
1	CN(C)C(=S)N/N=C1\CNc2ccccc21	rot1_e7efa6d4bb
1	N=C(N)C1OCc2ccccc2O1	rot1_4c984568bb
1	Clc1ccc(C2=CN3CCC2CC3)cn1	rot1_55b5a8224b
1	CCC1CCC2(N1)C1CC3CC(C1)CC2C3	rot1_f7fce05d57
1	CSc1nc2sc3cc(Cl)ccc3n2c(=N)c1C#N	rot1_0436167355
1	Fc1cccc(F)c1-n1c(=S)[nH]c2ccccc2c1=S	rot1_df2506f731
1	Cc1ccc2c(c1)CC(=O)N2c1c(F)cc(O)cc1Cl	rot1_3a7c77bbb1
1	CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1	rot1_7d41fc8f98
1	O=C1c2cc(Cl)ccc2NC(c2ccc(Br)cc2)c2cccn21	rot1_370b05a944
1	COC(=O)c1ccc2n1CCN(C(=O)OC(C)(C)C)C2	rot1_fad759e007
1	FC(F)(F)c1n[nH]cc1-c1nc2ccc3[nH]ncc3c2c2c1CCCC2	rot1_73b963ffda
1	N#CC1=C2C3=CC=C(N4CCSCC4)C4=CC=CC(C2=NC1=O)C43	rot1_1ab4880a52
1	O=C(c1cccc(Cl)c1)N1CCC(=CC#Cc2cccc(Cl)n2)CC1	rot1_90e2936280
1	CC(C)(C)n1cc(C#N)c2cc(C=O)cnc21	rot1_e39ba81a9b
1	Cc1c(C#N)n[nH]c1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2	rot1_d5eb305934
1	O=C1c2ccccc2C(=O)C1C1=NC2c3ccccc3OC2S1	rot1_717863a39a
1	O=C1CCC(c2ncc3ccccn23)C(=O)N1	rot1_6e70ebd791
1	CNc1noc2nc(C)c(Cl)c(C)c12	rot1_47b285ab57
1	N#CN1CCCC(c2nc3ncc(Br)cc3[nH]2)C1	rot1_eeda94ccaf
1	O=c1[nH]c(Cl)c(C2=CCCCC2)c(=O)[nH]1	rot1_16253d34bf
1	N=C1Cc2ccccc2CC1[PH](O)(O)O	rot1_64f3f5b0be
1	Cc1ccc2c(c1C)CN(C(N)=O)CC2c1ccccc1	rot1_8e050c1f57
1	O=P(O)(O)CS	rot1_35cb11014d
1	CC1(c2cc(O)no2)CCNCC1	rot1_f4a0b8be1a
1	COC(=O)C1(C)CCC2C(CCC3=CC(=O)C=CC32C)C1C	rot1_c28d531010
1	Cc1nn(-c2cccc(N)c2)c2oc3cc(O)ccc3c(=O)c12	rot1_5e6629af28
1	O=[N+]([O-])c1cc2[nH]ncc2c2c1ncc1ccc(Cl)cc12	rot1_0e19c74477
1	CC(C#Cc1cc2ccccc2s1)N(O)C(N)=O	rot1_cdbda11d03
1	c1ccc2c(c1)CCC1C(c3ccn[nH]3)C21	rot1_30e2f316c4
1	O=C1C(O)C(O)CC(O)(C(=O)[O-])C1F	rot1_ff7b0c9950
1	O=c1nc(-c2ccccc2)nc(S)[nH]1	rot1_8dccc21643
1	Nc1nc(-c2ccccc2)nc2c1[n+]([O-])c1ccccc1[n+]2[O-]	rot1_c7cce739fd
1	CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]1C(=O)N(c3ccc(C#N)cc3)C(=O)N21	rot1_23df92f6d5
1	CN1C(=O)/C(=C2\SC(Nc3ccc(F)cc3)=NC2=O)c2ccccc21	rot1_9cce3e41e6
1	COC1=C(C)C(=O)C2=C(CCc3cc(O)ccc3O2)C1=O	rot1_1049cf3117
1	O=C1CCN2CCCC[C@@H]2[C@H]1c1ccc(Cl)c(Cl)c1	rot1_71c7246df0
1	C=C[C@]12CCC(Cl)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12	rot1_2bc8e2e0be
1	O=C1C=C(c2ccoc2)CCC1	rot1_6eb54383b0
1	NS(=O)(=O)c1ccccc1C#Cc1ccc(=O)n(O)c1	rot1_39e3212105
1	Clc1cccc2c1CN([NH+]=C1NCCN1)C2	rot1_e52be70e12
1	Cc1cc2c(c(=S)[nH]1)C(=O)N/C2=C\c1csc2ccccc12	rot1_ff8d523599
1	CC1CN(C2=N/C(=C\c3c[nH]c4ncccc34)C(=O)N2)CCO1	rot1_db5e044168
1	CCN1c2ccccc2Cc2c1nc[nH]c2=O	rot1_8cbcab8359
1	S=C(Oc1ccccc1)N1CCN2CCC1CC2	rot1_a6ad821c3a
1	C[C@@H]1CCC[C@H](C)N1S(C)(=O)=O	rot1_08a9482ec8
1	CC1NC(C)(C)COC1(O)c1cccnc1	rot1_b5248e750c
1	Cc1cn2cc(C(N)=O)ccc2[n+]1C	rot1_432e846b20
1	Oc1ccc(-c2nnc(S)s2)cc1	rot1_af009376c7
1	O=C1NCC2c3c(cccc31)CCN2C(=O)[C@@H]1CCCN1	rot1_e98314b625
1	Nc1n[nH]c2nnc(-c3ccco3)cc12	rot1_3df5ffaf08
1	CC(C)c1cc(C#Cc2ccccc2)on1	rot1_6b5496cd0b
1	N#CC1(C(=O)O)CC1	rot1_55b6a2a323
1	Oc1c2c(c(O)n1-c1cc(Cl)c(Cl)c(Cl)c1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	rot1_23b5301f62
1	ClC(Cl)=Nc1ccccc1	rot1_79a5e155c5
1	CO[C@H]1C=CC2CCN3CCC4COC(=O)C[C@@H]4[C@]23C1	rot1_501a24061e
1	CC(C)NC1=Nc2ccccc2-c2ccccc2N1	rot1_8c35e079ba
1	N#CC(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	rot1_5c440700c9
1	NC1=Nc2ccc(Br)cc2N(c2ccccc2)C(=O)C1	rot1_c09bdd1fc7
1	N#CC(C#N)=CC1=CCN2CCC=C3CCCC1=C32	rot1_1870519ab2
1	ClCC1CSCO1	rot1_2dfe69f40e
1	CC1C(=O)C(C2SCCS2)C2CC1C2(C)C	rot1_ea9562c3a0
1	CC(=O)OP1(=O)OCC(C)(C)CC1(C)O	rot1_79553793c1
1	Cc1nc(N)nc(N)c1C12CC3CC(CC(C3)C1)C2	rot1_0f08a507ce
1	NC(=O)NC1CCC(=O)c2sccc21	rot1_53d81dcb78
1	S=C(S)c1ccccc1	rot1_ebfb556560
1	CC(C)(C)OC1C2C=CC1C=C2	rot1_928175244d
1	CNC(=O)O[C@@H]1OC(=O)[C@@H]2[C@H]1[C@H]1C=C[C@@H]2C1	rot1_e1c46ef166
1	CCP(C)(=S)Cl	rot1_1c574271be
1	COC1=Cc2ccccc2Nc2ccccc21	rot1_14973889ad
1	CCC1=NCCN=C1C	rot1_09f2cb7a5e
1	C#CCC1CCCCC1	rot1_92857e3105
1	C1=C(C2CCCCC23OCCO3)CCCC1	rot1_dc55aab569
1	O=NN1CCC(Br)C(Br)C1	rot1_4fae69908c
1	S=P1(c2ccccc2)Nc2cc(Cl)ccc2S1	rot1_d81805637f
1	C1CCN(P2OCCO2)CC1	rot1_59461917c3
1	CNC(=O)Oc1c(Cl)c(C(Cl)(Cl)Cl)nc2ccccc12	rot1_c4fb8bd298
1	C/C=C1/C(=O)O[C@@]23C=C[C@H]4[C@@H](C(=O)OC)[C@H](O)O[C@@H](O[C@H]12)[C@H]43	rot1_16061070c6
1	CCOC(=O)N1C(=O)CSC1=S	rot1_bd7f200f87
1	OOC1COCCO1	rot1_938ab0e638
1	C=CC(F)=C(F)F	rot1_c1d5af1b25
1	CC1CCC=C2N(C)C=C(C(N)=O)C(=O)N21	rot1_7261d5976b
1	NC(=S)C1CC=CCC1	rot1_dffadd761f
1	Cc1cc2ncccc2c2nc([N+](=O)[O-])n(C)c12	rot1_c7f73339b5
1	COC(=O)C1(O)C2CC3(C(C)CCC3(O)C13COC3=O)C(O)C(=O)O2	rot1_d3fdd8b45b
1	CC1c2ccccc2CCN1c1ssc(=O)c1Cl	rot1_999e0eddec
1	CC1=CC(=O)CC2C1CCC(C)C21CC(C2=CC(=O)OC2O)OC1=O	rot1_4ff93ef49e
1	CC1(C)CC(=N\O)/C(=N\O)C(=N\NC(N)=S)/C1	rot1_7e30241aea
1	CN1CCC/C1=N\C(=N\c1ccccc1)N1CCOCC1	rot1_90b6421819
1	C/N=C(\NC#N)N(C)N=O	rot1_fd172337f4
1	Oc1cc(Br)c2oc(C3CCNCC3)cc2c1	rot1_dc733250f8
1	O=C(O)N1C(=O)CCSC(c2ccccc2)c2ccccc21	rot1_dcaacf483d
1	COC12C=CC1C=CC2=O	rot1_1946a2ccee
1	C#Cc1ccc(-c2ccccc2)s1	rot1_c868852c25
1	C#CC1(/C=C/Cl)OC1C	rot1_652ccc8fb8
1	Clc1cc(-c2cc(Cl)c(I)cc2Cl)c(Cl)cc1I	rot1_c224377867
1	CN(C)C1N=COc2cc(Cl)ccc21	rot1_f91f137fd9
1	C=C1C=C(OC)CC(C)C1	rot1_c022deee68
1	CSCI	rot1_ee0639708f
1	CC(C)=C=CP(C)(C)=O	rot1_f2e0ba5081
1	COC1=CC2C=CC1C2	rot1_5df0758612
1	O=NNC(=O)O	rot1_b6cc38d9a7
1	O=Nc1cc2c(nc1O)[nH]c1ccccc12	rot1_2586882705
1	C=CC1=CC(O)OC1=O	rot1_f52cdc69b5
1	CC(=O)[C@@]1(O)CCC2=C3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	rot1_3415cc7f14
1	FC(F)(Cl)CC(Cl)(Cl)Cl	rot1_4572dfd630
1	CN1N=Nc2ccc([N+](=O)[O-])cc2N(C)C1=O	rot1_0f19c7ef7a
1	C=CC1=CC(=O)C(C)(C)O1	rot1_bc1f5495d5
1	O=C(O)c1cn2c(n1)sc1cccc(Cl)c12	rot1_973a6d8c1e
1	CO/N=c1\cc[nH]c(=O)[nH]1	rot1_96c4510268
1	CC(=O)On1c(=O)[nH]c(=O)c2[nH]nnc21	rot1_78edf8d031
1	CCc1nc2c(C)nn(C)c2c2nc(C)cn12	rot1_dc10784287
1	COC1=CC(=O)c2c(ncc3c4c([nH]c23)CCCC4)C1=O	rot1_09881ea2e2
1	COC(=O)C1(C)CCCc2c1ccc1c2C(=O)C(=O)C2=C1OCC2C	rot1_6fe7936403
1	O=Cc1ccn2c1CCC2	rot1_41fa61268f
1	c1ccc2c(c1)CCC2/N=C1/NCCO1	rot1_9f39cd3662
1	CCC1=CSC(S)N1	rot1_c0c944cb4f
1	O=C1c2ccccc2NN=CN1c1ccccc1	rot1_587fac21f8
1	Clc1c2cncnc2nn1-c1ccccc1	rot1_9997c25905
1	O=C(NNC1=Nc2ccc(Cl)cc2SC1)c1ccc(O)cc1	rot1_8e0841e0cd
1	NC(Cl)c1nc(Cl)c(Cl)c(Cl)c1Cl	rot1_a757c70001
1	O=C1CSc2nc(-c3ccc4c(c3)OCO4)nn21	rot1_6307ca3982
1	c1ccc(-c2nnc3n2CCOC3)cc1	rot1_bae59fc404
1	c1ccc2c(c1)CC1CCS/C(=N/c3ccc4cnccc4c3)N21	rot1_0548eb756a
1	CC1(C)CC(C)(Br)C(Br)C(=O)C1C(O)(C(F)(F)F)C(F)(F)F	rot1_462b482bf3
1	Cc1cc(-c2c(Br)c(C)c(O)c(Br)c2Br)ccc1O	rot1_183d43c240
1	CN(C)C(=S)Oc1cccnc1C#N	rot1_c4a2fa43c3
1	Cn1c(-c2ccccc2)cn2c3cncnc3nc12	rot1_0261d30749
1	O=C1c2ccccc2C(=O)C1(O)c1cc(I)ccc1O	rot1_98d1b7d705
1	Cn1c(=O)n(-c2ccccn2)c2nc(Cl)ccc21	rot1_7e0ba4e27b
1	C=C(C)C1CC2CCCC1O2	rot1_b012c9b052
1	C/C(C#C[C@]1(O)[C@H](C)CC(=O)CC1(C)C)=C\CO	rot1_1fce8739fe
1	O=S1CCO[C@H]1c1ccc(Br)cc1	rot1_ecb9b00cc4
1	CCC12CCCC(OC1)O2	rot1_e8066cf4bb
1	CC1(C)CCC[C@]2(C)[C@@H](c3ccoc3)[C@H](O)[C@@H]3O[C@]312	rot1_cf1e1dd149
1	C[N+]1=CCC[C@H]1c1cccnc1	rot1_7f91eb031a
1	CCC12CCn3c(cc4ccccc43)CCN(C1)C1OC1C2	rot1_1202e879a5
1	CC(=O)NC1=C[C@H](O)[C@@](C)(O)C=C1	rot1_86655aa2c8
1	[C-]#[N+]C(C(=O)N1CCCCC1)=C1CCN(C)CC1	rot1_eb4959eca8
1	CCC1CCC[N+]2=C1c1[nH]c3ccccc3c1CC2	rot1_8cf6e3535e
1	C=NC(C#N)=C(Cl)Cl	rot1_84b95a6fe9
1	ICc1c2ccccc2c2ccc3cccc4ccc1c2c43	rot1_3d2f5d4e3f
1	CO/N=c1/[nH]c2c3cccnc3ccc2n1C	rot1_8f190befaf
1	Cn1c([N+](=O)[O-])cnc1C#Cc1ccnc(N)n1	rot1_1398e2acf5
1	C/C=C1/CN2CCC34C(=O)[C@@H]2C[C@@H]1[C@]3(C(=O)OC)C=Nc1ccccc14	rot1_39b36c64dc
1	CC1(C)C=C(c2cccc(=O)[nH]2)OC1=O	rot1_87492e98f4
1	O=C1CN=C(Nc2ccccc2)S1	rot1_7757592aee
1	C=C1C(=O)[C@H](OC(C)=O)/C=C(/C)C(=O)[C@H](O)[C@@H]2[C@@H]1CC2(C)C	rot1_b93345639c
1	CC(=O)C1=Nc2c([nH]c(N)nc2=O)NCC1	rot1_177fff23a3
1	FC(F)(F)C1(C(F)(F)F)OC(F)(F)C(F)(C2(F)OC(C(F)(F)F)(C(F)(F)F)OC2(F)F)O1	rot1_a4322b4ec6
1	CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2C1=O	rot1_04ca57b1bd
1	O=S1(=O)CCN2OC2(c2ccccc2)c2cc(Cl)ccc21	rot1_2466697df8
1	N=C(N)Sc1c[nH]c(=O)[nH]c1=O	rot1_4b710a6b54
1	O=C1CNC(c2ccccc2)c2cccc3ccn1c23	rot1_8a7c978f37
1	[N-]=[N+]=NC1CCCC/C1=N\O	rot1_d2632d5bc5
1	NC(=O)NC(=O)c1ccc(I)o1	rot1_e984d17c4e
1	S=c1nc(-c2ccc(Cl)cc2)[nH][nH]1	rot1_9d81b380e2
1	Fc1cc(Br)ccc1-n1nc2c(c1Cl)CCCC2	rot1_3412c26578
1	Clc1ccc(C2=NNCCO2)cc1Cl	rot1_df84f54023
1	C=Cn1cnc2cncnc21	rot1_ec3df70b4f
1	CC(C)C1CC(=O)NC(=O)C1	rot1_e7b9346e73
1	O=S(=O)(O)c1ccc[nH]1	rot1_f537541cc8
1	COC(=O)C1C(O)=C(Cl)C(O)=C(Cl)C1C	rot1_fd26ce619a
1	COC(=O)SSC	rot1_39fd6c7250
1	Clc1cc(Cl)cc(C2=NCCS2)c1	rot1_8af226572d
1	N#CC1CC(c2ccccc2)Nc2ncc(Br)cc2N1	rot1_91927e5fb8
1	Cn1cccc1-c1c[nH]cnc1=O	rot1_7b9677ed89
1	Cc1cc(C)n(-c2ncnc3c2nnc2c(C)cccc23)n1	rot1_055656fcd8
1	C[C@@H]1CC(CC#N)=CC(C)(C)C1	rot1_6be1b541c3
1	O=C(O)c1onc2ccccc12	rot1_442004ddc7
1	Cc1nnnn1C12CC3CC(CC(C3)C1)C2	rot1_f8b28d8a7f
1	O=S1(=O)C(c2cccc(F)c2)=C(O)c2cc3ccccc3nc21	rot1_9334f92b96
1	Cc1ccccc1C1N=C2Oc3ccccc3C=C2C(=O)N1	rot1_7539b476b9
1	Oc1nc2ccccc2c(O)c1-[n+]1ccccc1	rot1_a66ee5f91e
1	N=C(N)SC12CC3CC(CC(C3)C1)C2	rot1_0c530f3ede
1	Oc1ncnc2c1CN(c1ccccc1)C2	rot1_29ca07d1db
1	CCN1CNc2ccccc21	rot1_817b17ed86
1	CC1(O)CC(=O)NC(C)(O)C1C(N)=O	rot1_0e20210dbc
1	O=C1c2ccccc2CCc2occ(C(=O)N3CCCCC3)c21	rot1_d86e47900f
1	CC1=CC(=O)c2c(c(-c3ccccc3)n3c2CCC3)C1=O	rot1_968e909cd0
1	CNC(=O)N(C)C1c2ccccc2OCc2ncccc21	rot1_f943d13762
1	CCn1nc[nH]c1=N	rot1_5946ec9c8c
1	CCC(O)(O)S	rot1_37b34e71c7
1	CC(C)=Nc1c(Cl)ccc(O)c1Cl	rot1_044c07a3dd
1	NC(=O)c1c(S)nsc1S	rot1_54a07df073
1	CCC1(O)C(C)(C)C2C=C[C@@]1(C)C2	rot1_8504383ad8
1	Cc1cc2nnc(-c3ccncc3)nc2c(C)n1	rot1_e3d551dd7c
1	C[N@@+]12CC=C(CO)[C@]1(O)[C@H](O)CC2	rot1_c5282c48d1
1	Cc1cnc2sn(-c3ccc(Br)cc3)c(=O)c2c1	rot1_c2ba9b10ad
1	Nc1nc(Cl)ncc1-c1c[nH]c2cccc(O)c12	rot1_90a25dad55
1	O=C1CN2C(=Nc3ccc(Br)cc3C2c2ccccc2)CCN1	rot1_21f6eca7c2
1	N#Cc1c(-c2ccc(Cl)cc2)oc2nc3c(c(N)c12)CCCC3	rot1_e98b0cc136
1	Clc1ccccc1C1=NC2C=CCC=C2C(N2CCCC2)=N1	rot1_c725bc0a7b
1	CC12C[C@H](O)C(C)(O1)c1c2c(O)n(-c2ccc(C#N)c(I)c2)c1O	rot1_56aee15b60
1	Cc1cccc(/N=C2/N=C(N)NC(C)(C)N2)c1	rot1_84cea74720
1	CN1CCN(NC(=S)[S-])CC1	rot1_53d63b1a19
1	N#CC1(c2ccccc2)CCN(C(=S)[S-])CC1	rot1_b1293cac7a
1	FC(F)(F)c1cc(-c2c[nH]nn2)ccn1	rot1_d684d35530
1	C=C1c2ccccc2C(=O)N(C)c2ccc(CO)cc21	rot1_3022c78e4f
1	Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1cc(Cl)ccc1Cl	rot1_13fb2d390a
1	Nc1sc(-c2cncnc2)c2c1C(=O)c1ccccc1-2	rot1_3145007409
1	CC(C)=C[C@H]1C[C@H](C)CCO1	rot1_6209a41dcc
1	C[C@H]1CCC[C@@H]2CC(=O)C(C(C)(C)O)=C[C@@]21C	rot1_56357f9f06
1	CCC1C(=O)C(=O)CC1C	rot1_acbf5ae0c5
1	CC1=N[C@H](C(=O)O)[C@@H](O)CN1	rot1_deabe06cd0
1	Cc1nnc2c(N)c(-c3ccccc3)c3cc(Cl)ccc3n12	rot1_79e82a437c
1	Cc1cc(N2CCC(C)CC2)[nH]c2cccc(=O)c1-2	rot1_f274975974
1	O=c1c2c(nc3cc(-c4ccc(Cl)cc4)[nH]n13)CCS2	rot1_0d500544fe
1	Cn1c(=O)c2c(cc(C#CCc3ccccc3)n2C)n(C)c1=O	rot1_20eb025841
1	N#C[C@H]1[C@H](Br)[C@H](O)c2ccccc2N1C(=O)c1ccccc1	rot1_33d23fa7c2
1	S=C([S-])Nc1cccs1	rot1_b110bcb9a8
1	O=c1c(C2Nc3ccccc3S(=O)(=O)N2)coc2ccc(F)cc12	rot1_b971329f58
1	OC1(C(F)(F)F)CC(c2ccccc2)N=N1	rot1_f1d9a1ffcd
1	C[C@]1(c2ccc(Br)cc2)COC(N)=N1	rot1_b18d50d126
1	O=C1c2cc(F)ccc2OCC1c1cccnc1	rot1_9f7e238dab
1	CC(C)(O)C#Cc1ccc2cnn(-c3cc(N)ncn3)c2c1	rot1_b22a2b98db
1	O=c1[nH]cnc2nc(-c3ccc(Br)cc3)cn12	rot1_0c8bc30c42
1	Cc1nc2sc(C(=O)O)c(N)c2c2c1COC(C)(C)C2	rot1_824f315c4a
1	O=C(Oc1noc2cc(Cl)ccc12)N1CCC(C(F)(F)F)CC1	rot1_ed21ed003a
1	Cc1nc2ccccn2c1-c1cc[nH]c(=S)n1	rot1_def71e9d89
1	S=c1[nH]c(C2CC2)nc2ccccc12	rot1_832f43be81
1	Clc1c(-c2nnc3n2CCC3)sc2ccccc12	rot1_99d14f927c
1	Cn1cc/c(=N\C=C(C#N)C#N)c2ccccc21	rot1_6639511cba
1	O=C1c2ccccc2C(=O)c2c1ccc1c(=O)n(-c3ccc(Cl)cc3)sc21	rot1_0bbb295020
1	CN1CCN(C2=CC(=O)OC23CCCCC3)CC1	rot1_1c69db7255
1	CSc1nc2[nH]c(=S)[nH]c2c(=S)[nH]1	rot1_87c4d0f2d1
1	C=c1c(C#N)c(N)[nH]c2c(C#N)c(C)/c(=C/c3ccc(C)cc3)c1=2	rot1_036b35f33a
1	O=c1cc(-c2ccc(F)cc2)[nH][nH]1	rot1_fbea269b5b
1	CCC1(C)Cc2sc3c(=O)[nH]c(=S)[nH]c3c2CO1	rot1_5fe8227b9e
1	ON1C(c2ccc(Cl)cc2Cl)N(O)[C@H]2CCCC[C@H]21	rot1_dc75318a12
1	O=C1CN=C(c2cccs2)c2c(sc3c2CCCC3)N1	rot1_46263ad1f4
1	Cc1ccc(C2c3c(C)noc3N=C3CC(C)(C)CC(=O)C32)cc1	rot1_286f2e6ef1
1	Cc1cc(=O)n(C2CCS(=O)(=O)C2)[nH]1	rot1_228fdd9826
1	Cc1ccc(C2C(C#N)C(=N)SC(=N)C2C#N)c(C)c1	rot1_7f95f4ca4d
1	Nc1c(-c2ccsc2)cnc2ncnn12	rot1_baa00e4779
1	CNc1cc(F)nc(F)n1	rot1_3141b93905
1	Nn1c(C2COc3ccccc3O2)n[nH]c1=S	rot1_35f68703d1
1	CC[N+]1(C)CC2CCC(C)(C1)C2(C)C	rot1_8317efc58e
1	Nc1c(Cl)cc(C2=NCCn3nc4ccccc4c32)cc1Cl	rot1_5d0510da10
1	O=C(NC1=NCCS1)c1sc2cc(F)ccc2c1Cl	rot1_3f353e5ba1
1	CC(C)(O)C#Cc1cc2c(cc1F)C1CC(C1)c1[nH]c(C(N)=O)nc1-2	rot1_a4b8895434
1	C#CC(C)OC(C)(C)C	rot1_0fdbcdcbc3
1	CC1(C)CC[C@H]2[C@H](C(N)=O)N21	rot1_3434f46305
1	N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2ccc(F)cc2-n2cccc23)cc1	rot1_c6577b492e
1	Cn1c(-c2cccs2)c(Cl)c2cc(C#N)c(C#N)cc21	rot1_d138ea8286
1	CN1CCCC2C(=O)N=C(c3ccc(Cl)cc3)C=C21	rot1_39825d321b
1	O=C1CS(=O)(=O)CCN1c1ccc(C#Cc2ccccc2)cn1	rot1_53fb8757c5
1	Cc1nn(C)c(O)c1-c1cc(O)c2ccccc2c1O	rot1_97ac30c1a1
1	O=C1CC[C@@]2(c3ccccc3C[C@@H]2CO)[C@@H]2O[C@H]12	rot1_c317e20ac3
1	c1ccc(C2CN=C3NCCN32)cc1	rot1_7baaf4d249
1	C/C=C/[C@@H]1C[C@H](O)c2cc(C)ccc2O1	rot1_cf5aa66b89
1	O=c1ccc(Br)cn1-c1ccc(F)cc1	rot1_f3e118d0ef
